"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-02","19.69",",,W",,,"0.03",",,W,2400","0.0","T,,W,2400","13.0",",,W,2400","33","H,,S","35",",,W","31",",,W","   20",",,W","   20",",,W","28.0",",,W","36.0",",,W","    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-03","14.99",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","11.0",",,W,2400","32","H,,S","37",",,W","29",",,W","  330",",,W","  320",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-04","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","9.1",",,W,2400","35","H,,S","42",",,W","29",",,W","  300",",,W","  300",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-05","10.29",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","7.9",",,W,2400","37","H,,S","44",",,W","30",",,W","  210",",,W","  210",",,W","29.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-06","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400","37","H,,S","43",",,W","26",",,W","  260",",,W","  270",",,W","31.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-07","11.41",",,W",,,"0.46",",,W,2400","6.9",",,W,2400","5.1",",,W,2400","34","H,,S","37",",,W","26",",,W","  320",",,W","  320",",,W","25.1",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-08","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","11.8",",,W,2400","24","H,,S","28",",,W","17",",,W","  310",",,W","  310",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-09","8.72",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","9.8",",,W,2400","28","H,,S","35",",,W","21",",,W","  340",",,W","  340",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-10","7.83",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","9.1",",,W,2400","29","H,,S","34",",,W","24",",,W","  330",",,W","  340",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-11","9.40",",,W",,,"0.18",",,W,2400","2.2",",,W,2400","11.0",",,W,2400","29","H,,S","31",",,W","26",",,W","  340",",,W","  330",",,W","16.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-12","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","9.8",",,W,2400","26","H,,S","29",",,W","19",",,W","   10",",,W","   20",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-13","11.86",",,W",,,"0.01",",,W,2400","0.0","T,,W,2400","9.1",",,W,2400","28","H,,S","30",",,W","25",",,W","   20",",,W","   20",",,W","18.1",",,W","19.9",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-14","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","9.1",",,W,2400","31","H,,S","38",",,W","28",",,W","   30",",,W","   30",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-15","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","7.1",",,W,2400","34","H,,S","35",",,W","32",",,W","   70",",,W","   70",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-16","16.78",",,W",,,"0.74",",,W,2400","0.0",",,W,2400","3.1",",,W,2400","41","H,,S","49",",,W","34",",,W","  250",",,W","  250",",,W","32.0",",,W","38.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-17","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","2.0",",,W,2400","31","H,,S","34",",,W","23",",,W","  310",",,W","  300",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-18","12.08",",,W",,,"0.68",",,W,2400","4.3",",,W,2400","1.2",",,W,2400","28","H,,S","29",",,W","24",",,W","   30",",,W","   30",",,W","21.9",",,W","27.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-19","11.18",",,W",,,"0.06",",,W,2400","0.7",",,W,2400","5.1",",,W,2400","30","H,,S","33",",,W","28",",,W","   30",",,W","   30",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-20","16.78",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","5.1",",,W,2400","31","H,,S","34",",,W","27",",,W","  310",",,W","  330",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-21","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.1",",,W,2400","29","H,,S","36",",,W","23",",,W","  310",",,W","  310",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-22","12.30",",,W",,,"0.58",",,W,2400","0.4",",,W,2400","3.9",",,W,2400","33","H,,S","38",",,W","29",",,W","  270",",,W","  280",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-23","12.75",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","2.0",",,W,2400","37","H,,S","45",",,W","34",",,W","  280",",,W","  280",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-24","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","1.2",",,W,2400","41","H,,S","49",",,W","32",",,W","  190",",,W","  190",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-25","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","50",",,W","34",",,W","  320",",,W","  310",",,W","35.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-26","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","45",",,W","32",",,W","  350",",,W","  350",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-27","12.30",",,W",,,"0.43",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","52",",,W","39",",,W","  170",",,W","  170",",,W","21.9",",,W","28.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-02-28","8.05",",,W",,,"0.25",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","47",",,W","37",",,W","  100",",,W","   90",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-01","14.99",",,W",,,"0.15",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","49",",,W","33",",,W","  310",",,W","  310",",,W","38.0",",,W","48.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-02","20.58",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31","H,,S","35",",,W","22",",,W","  300",",,W","  290",",,W","38.9",",,W","48.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-03","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","53",",,W","29",",,W","  270",",,W","  280",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-04","18.57",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","45",",,W","27",",,W","  310",",,W","  300",",,W","35.1",",,W","42.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-05","21.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31","H,,S","38",",,W","24",",,W","  290",",,W","  310",",,W","31.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-06","16.11",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","34","H,,S","37",",,W","27",",,W","  320",",,W","  330",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-07","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","33","H,,S","42",",,W","28",",,W","  320",",,W","  320",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-08","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","34","H,,S","44",",,W","24",",,W","  260",",,W","  330",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-09","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","66",",,W","35",",,W","  310",",,W","  320",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-10","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","51",",,W","33",",,W","  110",",,W","  120",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-11","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","57",",,W","42",",,W","  170",",,W","  190",",,W","19.9",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-12","14.99",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","70",",,W","45",",,W","  310",",,W","  250",",,W","30.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-13","18.12",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","53",",,W","33",",,W","  320",",,W","  330",",,W","40.9",",,W","55.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-14","21.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","55",",,W","30",",,W","  310",",,W","  320",",,W","46.1",",,W","53.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-15","18.34",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","32","H,,S","39",",,W","24",",,W","  320",",,W","  340",",,W","36.9",",,W","48.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-16","7.38",",,W",,,"0.01",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","31","H,,S","37",",,W","27",",,W","   70",",,W","   90",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-17","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","47",",,W","34",",,W","  190",",,W","  130",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-18","10.07",",,W",,,"0.64",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","46",",,W","42",",,W","   20",",,W","   20",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-19","19.91",",,W",,,"0.08",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","39","H,,S","43",",,W","32",",,W","  360",",,W","  360",",,W","33.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-20","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","52",",,W","31",",,W","  180",",,W","  350",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-21","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","58",",,W","33",",,W","  170",",,W","  170",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-22","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","57",",,W","34",",,W","  120",",,W","  110",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-23","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","62",",,W","42",",,W","  120",",,W","  120",",,W","14.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-24","11.86",",,W",,,"0.69",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","58",",,W","44",",,W","  110",",,W","  110",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-25","7.61",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","64",",,W","49",",,W","  230",",,W","  240",",,W","16.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-26","20.13",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","81",",,W","49",",,W","  260",",,W","  270",",,W","40.9",",,W","52.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-27","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","65",",,W","48",",,W","  180",",,W","  190",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-28","12.75",",,W",,,"0.79",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","59",",,W","47",",,W","  230",",,W","  220",",,W","38.0",",,W","49.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-29","19.91",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","56",",,W","41",",,W","  290",",,W","  290",",,W","36.9",",,W","46.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-30","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","56",",,W","34",",,W","  170",",,W","  160",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-03-31","15.66",",,W",,,"0.70",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","59",",,W","48",",,W","  180",",,W","  180",",,W","29.1",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-01","20.36",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","57",",,W","38",",,W","  310",",,W","  310",",,W","30.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-02","15.66",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","36","H,,S","38",",,W","29",",,W","  320",",,W","  320",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-03","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","52",",,W","31",",,W","  340",",,W","  310",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-04","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","57",",,W","39",",,W","  330",",,W","  330",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-05","18.57",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","70",",,W","47",",,W","  320",",,W","  320",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-06","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","70",",,W","46",",,W","  300",",,W","  320",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-07","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","67",",,W","46",",,W","  190",",,W","  180",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-08","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","63",",,W","44",",,W","  200",",,W","  200",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-09","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","51",",,W","44",",,W","  160",",,W","  180",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-10","4.92",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","62",",,W","48",",,W","  170",",,W","  180",",,W","12.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-11","10.96",",,W",,,"0.44",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","60",",,W","48",",,W","   90",",,W","  100",",,W","25.9",",,W","33.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-12","9.17",",,W",,,"0.49",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","52",",,W","45",",,W","   40",",,W","   50",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-13","8.72",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","64",",,W","43",",,W","   20",",,W","  350",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-14","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","64",",,W","45",",,W","  190",",,W","  240",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-15","10.07",",,W",,,"0.82",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","56",",,W","45",",,W","  320",",,W","  340",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-16","12.53",",,W",,,"0.09",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","53",",,W","39",",,W","  300",",,W","  300",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-17","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","57",",,W","43",",,W","  310",",,W","  310",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-18","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","61",",,W","47",",,W","  190",",,W","  190",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-19","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","63",",,W","45",",,W","  230",",,W","  170",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-20","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","67",",,W","45",",,W","  190",",,W","  190",",,W","30.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-21","21.47",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","60",",,W","39",",,W","  320",",,W","  330",",,W","35.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-22","21.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","50",",,W","36",",,W","  270",",,W","  270",",,W","30.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-23","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","64",",,W","39",",,W","  260",",,W","  280",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-24","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","68",",,W","44",",,W","  180",",,W","  180",",,W","23.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
